"etuus";"vuosi";"kuukausi";"paiva";"alue";"variable";"val"
"Työttömyysturva";"2021";"9";"2021-09-01";"Varsinais-Suomi";"uudet saajat";"488"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Etelä-Karjala";"yrittäjien työmarkkinatuen saajat";"442"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Etelä-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"579"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Etelä-Savo";"yrittäjien työmarkkinatuen saajat";"362"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Kainuu";"yrittäjien työmarkkinatuen saajat";"162"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Kanta-Häme";"yrittäjien työmarkkinatuen saajat";"496"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Keski-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"157"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Keski-Suomi";"yrittäjien työmarkkinatuen saajat";"705"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Kymenlaakso";"yrittäjien työmarkkinatuen saajat";"525"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Lappi";"yrittäjien työmarkkinatuen saajat";"728"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Pirkanmaa";"yrittäjien työmarkkinatuen saajat";"1677"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"358"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Pohjois-Karjala";"yrittäjien työmarkkinatuen saajat";"496"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Pohjois-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"983"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Pohjois-Savo";"yrittäjien työmarkkinatuen saajat";"695"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Päijät-Häme";"yrittäjien työmarkkinatuen saajat";"601"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Satakunta";"yrittäjien työmarkkinatuen saajat";"787"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Uusimaa";"yrittäjien työmarkkinatuen saajat";"7709"
"Yrittäjien työmarkkinatuki";"2021";"9";"2021-09-01";"Varsinais-Suomi";"yrittäjien työmarkkinatuen saajat";"1342"
"Työttömyysturva";"2021";"10";"2021-10-01";"Etelä-Karjala";"aiemmin tukea saaneet";"4329"
"Työttömyysturva";"2021";"10";"2021-10-01";"Etelä-Pohjanmaa";"aiemmin tukea saaneet";"4293"
"Työttömyysturva";"2021";"10";"2021-10-01";"Etelä-Savo";"aiemmin tukea saaneet";"4199"
"Työttömyysturva";"2021";"10";"2021-10-01";"Kainuu";"aiemmin tukea saaneet";"1997"
"Työttömyysturva";"2021";"10";"2021-10-01";"Kanta-Häme";"aiemmin tukea saaneet";"5307"
"Työttömyysturva";"2021";"10";"2021-10-01";"Keski-Pohjanmaa";"aiemmin tukea saaneet";"1767"
"Työttömyysturva";"2021";"10";"2021-10-01";"Keski-Suomi";"aiemmin tukea saaneet";"10659"
"Työttömyysturva";"2021";"10";"2021-10-01";"Kymenlaakso";"aiemmin tukea saaneet";"6276"
"Työttömyysturva";"2021";"10";"2021-10-01";"Lappi";"aiemmin tukea saaneet";"4792"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pirkanmaa";"aiemmin tukea saaneet";"19084"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjanmaa";"aiemmin tukea saaneet";"4223"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjois-Karjala";"aiemmin tukea saaneet";"6952"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjois-Pohjanmaa";"aiemmin tukea saaneet";"13026"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjois-Savo";"aiemmin tukea saaneet";"7581"
"Työttömyysturva";"2021";"10";"2021-10-01";"Päijät-Häme";"aiemmin tukea saaneet";"8592"
"Työttömyysturva";"2021";"10";"2021-10-01";"Satakunta";"aiemmin tukea saaneet";"6547"
"Työttömyysturva";"2021";"10";"2021-10-01";"Uusimaa";"aiemmin tukea saaneet";"65378"
"Työttömyysturva";"2021";"10";"2021-10-01";"Varsinais-Suomi";"aiemmin tukea saaneet";"14893"
"Työttömyysturva";"2021";"10";"2021-10-01";"Etelä-Karjala";"uudet saajat";"120"
"Työttömyysturva";"2021";"10";"2021-10-01";"Etelä-Pohjanmaa";"uudet saajat";"139"
"Työttömyysturva";"2021";"10";"2021-10-01";"Etelä-Savo";"uudet saajat";"104"
"Työttömyysturva";"2021";"10";"2021-10-01";"Kainuu";"uudet saajat";"65"
"Työttömyysturva";"2021";"10";"2021-10-01";"Kanta-Häme";"uudet saajat";"133"
"Työttömyysturva";"2021";"10";"2021-10-01";"Keski-Pohjanmaa";"uudet saajat";"54"
"Työttömyysturva";"2021";"10";"2021-10-01";"Keski-Suomi";"uudet saajat";"288"
"Työttömyysturva";"2021";"10";"2021-10-01";"Kymenlaakso";"uudet saajat";"162"
"Työttömyysturva";"2021";"10";"2021-10-01";"Lappi";"uudet saajat";"145"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pirkanmaa";"uudet saajat";"462"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjanmaa";"uudet saajat";"157"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjois-Karjala";"uudet saajat";"159"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjois-Pohjanmaa";"uudet saajat";"400"
"Työttömyysturva";"2021";"10";"2021-10-01";"Pohjois-Savo";"uudet saajat";"216"
"Työttömyysturva";"2021";"10";"2021-10-01";"Päijät-Häme";"uudet saajat";"184"
"Työttömyysturva";"2021";"10";"2021-10-01";"Satakunta";"uudet saajat";"216"
"Työttömyysturva";"2021";"10";"2021-10-01";"Uusimaa";"uudet saajat";"1740"
"Työttömyysturva";"2021";"10";"2021-10-01";"Varsinais-Suomi";"uudet saajat";"498"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Etelä-Karjala";"yrittäjien työmarkkinatuen saajat";"424"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Etelä-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"572"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Etelä-Savo";"yrittäjien työmarkkinatuen saajat";"362"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Kainuu";"yrittäjien työmarkkinatuen saajat";"150"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Kanta-Häme";"yrittäjien työmarkkinatuen saajat";"490"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Keski-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"155"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Keski-Suomi";"yrittäjien työmarkkinatuen saajat";"683"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Kymenlaakso";"yrittäjien työmarkkinatuen saajat";"522"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Lappi";"yrittäjien työmarkkinatuen saajat";"694"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Pirkanmaa";"yrittäjien työmarkkinatuen saajat";"1603"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"349"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Pohjois-Karjala";"yrittäjien työmarkkinatuen saajat";"488"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Pohjois-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"977"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Pohjois-Savo";"yrittäjien työmarkkinatuen saajat";"679"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Päijät-Häme";"yrittäjien työmarkkinatuen saajat";"606"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Satakunta";"yrittäjien työmarkkinatuen saajat";"773"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Uusimaa";"yrittäjien työmarkkinatuen saajat";"7325"
"Yrittäjien työmarkkinatuki";"2021";"10";"2021-10-01";"Varsinais-Suomi";"yrittäjien työmarkkinatuen saajat";"1298"
"Työttömyysturva";"2021";"11";"2021-11-01";"Etelä-Karjala";"aiemmin tukea saaneet";"4389"
"Työttömyysturva";"2021";"11";"2021-11-01";"Etelä-Pohjanmaa";"aiemmin tukea saaneet";"4373"
"Työttömyysturva";"2021";"11";"2021-11-01";"Etelä-Savo";"aiemmin tukea saaneet";"4260"
"Työttömyysturva";"2021";"11";"2021-11-01";"Kainuu";"aiemmin tukea saaneet";"2065"
"Työttömyysturva";"2021";"11";"2021-11-01";"Kanta-Häme";"aiemmin tukea saaneet";"5336"
"Työttömyysturva";"2021";"11";"2021-11-01";"Keski-Pohjanmaa";"aiemmin tukea saaneet";"1803"
"Työttömyysturva";"2021";"11";"2021-11-01";"Keski-Suomi";"aiemmin tukea saaneet";"10724"
"Työttömyysturva";"2021";"11";"2021-11-01";"Kymenlaakso";"aiemmin tukea saaneet";"6371"
"Työttömyysturva";"2021";"11";"2021-11-01";"Lappi";"aiemmin tukea saaneet";"4821"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pirkanmaa";"aiemmin tukea saaneet";"19180"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjanmaa";"aiemmin tukea saaneet";"4247"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjois-Karjala";"aiemmin tukea saaneet";"6928"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjois-Pohjanmaa";"aiemmin tukea saaneet";"13076"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjois-Savo";"aiemmin tukea saaneet";"7713"
"Työttömyysturva";"2021";"11";"2021-11-01";"Päijät-Häme";"aiemmin tukea saaneet";"8583"
"Työttömyysturva";"2021";"11";"2021-11-01";"Satakunta";"aiemmin tukea saaneet";"6551"
"Työttömyysturva";"2021";"11";"2021-11-01";"Uusimaa";"aiemmin tukea saaneet";"65392"
"Työttömyysturva";"2021";"11";"2021-11-01";"Varsinais-Suomi";"aiemmin tukea saaneet";"14958"
"Työttömyysturva";"2021";"11";"2021-11-01";"Etelä-Karjala";"uudet saajat";"131"
"Työttömyysturva";"2021";"11";"2021-11-01";"Etelä-Pohjanmaa";"uudet saajat";"170"
"Työttömyysturva";"2021";"11";"2021-11-01";"Etelä-Savo";"uudet saajat";"113"
"Työttömyysturva";"2021";"11";"2021-11-01";"Kainuu";"uudet saajat";"72"
"Työttömyysturva";"2021";"11";"2021-11-01";"Kanta-Häme";"uudet saajat";"137"
"Työttömyysturva";"2021";"11";"2021-11-01";"Keski-Pohjanmaa";"uudet saajat";"57"
"Työttömyysturva";"2021";"11";"2021-11-01";"Keski-Suomi";"uudet saajat";"347"
"Työttömyysturva";"2021";"11";"2021-11-01";"Kymenlaakso";"uudet saajat";"170"
"Työttömyysturva";"2021";"11";"2021-11-01";"Lappi";"uudet saajat";"175"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pirkanmaa";"uudet saajat";"604"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjanmaa";"uudet saajat";"110"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjois-Karjala";"uudet saajat";"207"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjois-Pohjanmaa";"uudet saajat";"493"
"Työttömyysturva";"2021";"11";"2021-11-01";"Pohjois-Savo";"uudet saajat";"220"
"Työttömyysturva";"2021";"11";"2021-11-01";"Päijät-Häme";"uudet saajat";"208"
"Työttömyysturva";"2021";"11";"2021-11-01";"Satakunta";"uudet saajat";"214"
"Työttömyysturva";"2021";"11";"2021-11-01";"Uusimaa";"uudet saajat";"1794"
"Työttömyysturva";"2021";"11";"2021-11-01";"Varsinais-Suomi";"uudet saajat";"454"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Etelä-Karjala";"yrittäjien työmarkkinatuen saajat";"414"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Etelä-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"529"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Etelä-Savo";"yrittäjien työmarkkinatuen saajat";"336"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Kainuu";"yrittäjien työmarkkinatuen saajat";"142"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Kanta-Häme";"yrittäjien työmarkkinatuen saajat";"386"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Keski-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"120"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Keski-Suomi";"yrittäjien työmarkkinatuen saajat";"623"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Kymenlaakso";"yrittäjien työmarkkinatuen saajat";"485"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Lappi";"yrittäjien työmarkkinatuen saajat";"626"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Pirkanmaa";"yrittäjien työmarkkinatuen saajat";"1392"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"279"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Pohjois-Karjala";"yrittäjien työmarkkinatuen saajat";"447"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Pohjois-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"825"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Pohjois-Savo";"yrittäjien työmarkkinatuen saajat";"611"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Päijät-Häme";"yrittäjien työmarkkinatuen saajat";"492"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Satakunta";"yrittäjien työmarkkinatuen saajat";"718"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Uusimaa";"yrittäjien työmarkkinatuen saajat";"6885"
"Yrittäjien työmarkkinatuki";"2021";"11";"2021-11-01";"Varsinais-Suomi";"yrittäjien työmarkkinatuen saajat";"990"
"Työttömyysturva";"2021";"12";"2021-12-01";"Etelä-Karjala";"aiemmin tukea saaneet";"4403"
"Työttömyysturva";"2021";"12";"2021-12-01";"Etelä-Pohjanmaa";"aiemmin tukea saaneet";"4363"
"Työttömyysturva";"2021";"12";"2021-12-01";"Etelä-Savo";"aiemmin tukea saaneet";"4259"
"Työttömyysturva";"2021";"12";"2021-12-01";"Kainuu";"aiemmin tukea saaneet";"2077"
"Työttömyysturva";"2021";"12";"2021-12-01";"Kanta-Häme";"aiemmin tukea saaneet";"5374"
"Työttömyysturva";"2021";"12";"2021-12-01";"Keski-Pohjanmaa";"aiemmin tukea saaneet";"1808"
"Työttömyysturva";"2021";"12";"2021-12-01";"Keski-Suomi";"aiemmin tukea saaneet";"10851"
"Työttömyysturva";"2021";"12";"2021-12-01";"Kymenlaakso";"aiemmin tukea saaneet";"6369"
"Työttömyysturva";"2021";"12";"2021-12-01";"Lappi";"aiemmin tukea saaneet";"4824"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pirkanmaa";"aiemmin tukea saaneet";"19291"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjanmaa";"aiemmin tukea saaneet";"4254"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjois-Karjala";"aiemmin tukea saaneet";"7010"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjois-Pohjanmaa";"aiemmin tukea saaneet";"13261"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjois-Savo";"aiemmin tukea saaneet";"7824"
"Työttömyysturva";"2021";"12";"2021-12-01";"Päijät-Häme";"aiemmin tukea saaneet";"8656"
"Työttömyysturva";"2021";"12";"2021-12-01";"Satakunta";"aiemmin tukea saaneet";"6626"
"Työttömyysturva";"2021";"12";"2021-12-01";"Uusimaa";"aiemmin tukea saaneet";"65407"
"Työttömyysturva";"2021";"12";"2021-12-01";"Varsinais-Suomi";"aiemmin tukea saaneet";"15038"
"Työttömyysturva";"2021";"12";"2021-12-01";"Etelä-Karjala";"uudet saajat";"142"
"Työttömyysturva";"2021";"12";"2021-12-01";"Etelä-Pohjanmaa";"uudet saajat";"148"
"Työttömyysturva";"2021";"12";"2021-12-01";"Etelä-Savo";"uudet saajat";"124"
"Työttömyysturva";"2021";"12";"2021-12-01";"Kainuu";"uudet saajat";"70"
"Työttömyysturva";"2021";"12";"2021-12-01";"Kanta-Häme";"uudet saajat";"144"
"Työttömyysturva";"2021";"12";"2021-12-01";"Keski-Pohjanmaa";"uudet saajat";"49"
"Työttömyysturva";"2021";"12";"2021-12-01";"Keski-Suomi";"uudet saajat";"357"
"Työttömyysturva";"2021";"12";"2021-12-01";"Kymenlaakso";"uudet saajat";"179"
"Työttömyysturva";"2021";"12";"2021-12-01";"Lappi";"uudet saajat";"159"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pirkanmaa";"uudet saajat";"582"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjanmaa";"uudet saajat";"113"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjois-Karjala";"uudet saajat";"177"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjois-Pohjanmaa";"uudet saajat";"383"
"Työttömyysturva";"2021";"12";"2021-12-01";"Pohjois-Savo";"uudet saajat";"245"
"Työttömyysturva";"2021";"12";"2021-12-01";"Päijät-Häme";"uudet saajat";"229"
"Työttömyysturva";"2021";"12";"2021-12-01";"Satakunta";"uudet saajat";"170"
"Työttömyysturva";"2021";"12";"2021-12-01";"Uusimaa";"uudet saajat";"1865"
"Työttömyysturva";"2021";"12";"2021-12-01";"Varsinais-Suomi";"uudet saajat";"431"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Etelä-Karjala";"yrittäjien työmarkkinatuen saajat";"400"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Etelä-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"529"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Etelä-Savo";"yrittäjien työmarkkinatuen saajat";"328"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Kainuu";"yrittäjien työmarkkinatuen saajat";"134"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Kanta-Häme";"yrittäjien työmarkkinatuen saajat";"408"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Keski-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"117"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Keski-Suomi";"yrittäjien työmarkkinatuen saajat";"601"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Kymenlaakso";"yrittäjien työmarkkinatuen saajat";"480"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Lappi";"yrittäjien työmarkkinatuen saajat";"600"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Pirkanmaa";"yrittäjien työmarkkinatuen saajat";"1375"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"273"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Pohjois-Karjala";"yrittäjien työmarkkinatuen saajat";"455"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Pohjois-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"844"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Pohjois-Savo";"yrittäjien työmarkkinatuen saajat";"612"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Päijät-Häme";"yrittäjien työmarkkinatuen saajat";"523"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Satakunta";"yrittäjien työmarkkinatuen saajat";"683"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Uusimaa";"yrittäjien työmarkkinatuen saajat";"6521"
"Yrittäjien työmarkkinatuki";"2021";"12";"2021-12-01";"Varsinais-Suomi";"yrittäjien työmarkkinatuen saajat";"1027"
"Työttömyysturva";"2022";"1";"2022-01-01";"Etelä-Karjala";"aiemmin tukea saaneet";"4356"
"Työttömyysturva";"2022";"1";"2022-01-01";"Etelä-Pohjanmaa";"aiemmin tukea saaneet";"4336"
"Työttömyysturva";"2022";"1";"2022-01-01";"Etelä-Savo";"aiemmin tukea saaneet";"4195"
"Työttömyysturva";"2022";"1";"2022-01-01";"Kainuu";"aiemmin tukea saaneet";"2007"
"Työttömyysturva";"2022";"1";"2022-01-01";"Kanta-Häme";"aiemmin tukea saaneet";"5282"
"Työttömyysturva";"2022";"1";"2022-01-01";"Keski-Pohjanmaa";"aiemmin tukea saaneet";"1778"
"Työttömyysturva";"2022";"1";"2022-01-01";"Keski-Suomi";"aiemmin tukea saaneet";"10751"
"Työttömyysturva";"2022";"1";"2022-01-01";"Kymenlaakso";"aiemmin tukea saaneet";"6276"
"Työttömyysturva";"2022";"1";"2022-01-01";"Lappi";"aiemmin tukea saaneet";"4645"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pirkanmaa";"aiemmin tukea saaneet";"19054"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjanmaa";"aiemmin tukea saaneet";"4146"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjois-Karjala";"aiemmin tukea saaneet";"6956"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjois-Pohjanmaa";"aiemmin tukea saaneet";"13111"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjois-Savo";"aiemmin tukea saaneet";"7776"
"Työttömyysturva";"2022";"1";"2022-01-01";"Päijät-Häme";"aiemmin tukea saaneet";"8451"
"Työttömyysturva";"2022";"1";"2022-01-01";"Satakunta";"aiemmin tukea saaneet";"6578"
"Työttömyysturva";"2022";"1";"2022-01-01";"Uusimaa";"aiemmin tukea saaneet";"63866"
"Työttömyysturva";"2022";"1";"2022-01-01";"Varsinais-Suomi";"aiemmin tukea saaneet";"14822"
"Työttömyysturva";"2022";"1";"2022-01-01";"Etelä-Karjala";"uudet saajat";"172"
"Työttömyysturva";"2022";"1";"2022-01-01";"Etelä-Pohjanmaa";"uudet saajat";"169"
"Työttömyysturva";"2022";"1";"2022-01-01";"Etelä-Savo";"uudet saajat";"133"
"Työttömyysturva";"2022";"1";"2022-01-01";"Kainuu";"uudet saajat";"92"
"Työttömyysturva";"2022";"1";"2022-01-01";"Kanta-Häme";"uudet saajat";"171"
"Työttömyysturva";"2022";"1";"2022-01-01";"Keski-Pohjanmaa";"uudet saajat";"72"
"Työttömyysturva";"2022";"1";"2022-01-01";"Keski-Suomi";"uudet saajat";"304"
"Työttömyysturva";"2022";"1";"2022-01-01";"Kymenlaakso";"uudet saajat";"170"
"Työttömyysturva";"2022";"1";"2022-01-01";"Lappi";"uudet saajat";"184"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pirkanmaa";"uudet saajat";"570"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjanmaa";"uudet saajat";"141"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjois-Karjala";"uudet saajat";"229"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjois-Pohjanmaa";"uudet saajat";"472"
"Työttömyysturva";"2022";"1";"2022-01-01";"Pohjois-Savo";"uudet saajat";"234"
"Työttömyysturva";"2022";"1";"2022-01-01";"Päijät-Häme";"uudet saajat";"233"
"Työttömyysturva";"2022";"1";"2022-01-01";"Satakunta";"uudet saajat";"247"
"Työttömyysturva";"2022";"1";"2022-01-01";"Uusimaa";"uudet saajat";"1771"
"Työttömyysturva";"2022";"1";"2022-01-01";"Varsinais-Suomi";"uudet saajat";"480"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Etelä-Karjala";"yrittäjien työmarkkinatuen saajat";"24"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Etelä-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"24"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Etelä-Savo";"yrittäjien työmarkkinatuen saajat";"20"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Kainuu";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Kanta-Häme";"yrittäjien työmarkkinatuen saajat";"24"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Keski-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"3"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Keski-Suomi";"yrittäjien työmarkkinatuen saajat";"36"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Kymenlaakso";"yrittäjien työmarkkinatuen saajat";"26"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Lappi";"yrittäjien työmarkkinatuen saajat";"32"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Pirkanmaa";"yrittäjien työmarkkinatuen saajat";"85"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"14"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Pohjois-Karjala";"yrittäjien työmarkkinatuen saajat";"33"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Pohjois-Pohjanmaa";"yrittäjien työmarkkinatuen saajat";"33"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Pohjois-Savo";"yrittäjien työmarkkinatuen saajat";"33"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Päijät-Häme";"yrittäjien työmarkkinatuen saajat";"28"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Satakunta";"yrittäjien työmarkkinatuen saajat";"35"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Uusimaa";"yrittäjien työmarkkinatuen saajat";"341"
"Yrittäjien työmarkkinatuki";"2022";"1";"2022-01-01";"Varsinais-Suomi";"yrittäjien työmarkkinatuen saajat";"111"
"Työttömyysturva";"2022";"2";"2022-02-01";"Etelä-Karjala";"aiemmin tukea saaneet";"4360"
"Työttömyysturva";"2022";"2";"2022-02-01";"Etelä-Pohjanmaa";"aiemmin tukea saaneet";"4267"
"Työttömyysturva";"2022";"2";"2022-02-01";"Etelä-Savo";"aiemmin tukea saaneet";"4147"
"Työttömyysturva";"2022";"2";"2022-02-01";"Kainuu";"aiemmin tukea saaneet";"2026"
"Työttömyysturva";"2022";"2";"2022-02-01";"Kanta-Häme";"aiemmin tukea saaneet";"5246"
"Työttömyysturva";"2022";"2";"2022-02-01";"Keski-Pohjanmaa";"aiemmin tukea saaneet";"1760"
"Työttömyysturva";"2022";"2";"2022-02-01";"Keski-Suomi";"aiemmin tukea saaneet";"10624"
"Työttömyysturva";"2022";"2";"2022-02-01";"Kymenlaakso";"aiemmin tukea saaneet";"6187"
